multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad,imagen,patente_imagen,ratio
3425,AWS167,2022-12-29,00:00,128.0,80,AV LIBERTADOR,,PAGADA,44.0,,AMSW167,0.7692
3430,VNK296GP,2023-06-23,20:26,83.0,60,AV LIBERTADOR,R02,PAGADA,20.0,,[NK226GP,0.75
3432,VY90540,2020-12-08,10:21,127.0,80,RUTA 9,,APELADA,43.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,1.0
3437,GN64OTP,2021-07-18,15:59,111.0,40,AV LIBERTADOR,R03,PAGADA,69.0,,OTPGN64,0.5714
3440,VTIIAHV,2022-11-11,00:00,72.0,60,AV LIBERTADOR,R03,ERROR,9.0,,BTIAHV,0.7692
3443,WEFLYN,1932-01-01,16:00,91.0,40,RUTA 9,R03,ERROR,49.0,,ALIE'CALILOMAWEFLYNI,0.4615
3446,UW3932,2020-05-01,20:27,94.0,80,AV LIBERTADOR,,PAGADA,10.0,,UM96201,0.4615
3447,0695DVH,1932-01-01,00:00,140.0,80,AV LIBERTADOR,R03,APELADA,56.0,,0634,0.3636
3449,HK06YMX,2020-11-29,20:27,84.0,40,AV LIBERTADOR,R01,ERROR,42.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571
3451,M431ZW,2022-04-29,20:27,97.0,60,AV SIEMPRE VIVA,R02,PAGADA,34.0,,M431ZM],0.7692
3453,CT5B876,2022-06-28,11:22,87.0,40,AV LIBERTADOR,,APELADA,45.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,0.8571
3454,INTIGR8,2023-07-16,10:21,120.0,60,AV LIBERTADOR,R03,ERROR,57.0,,CALFOIAINTIGR8,0.6667
3456,BHRP770,2023-12-08,20:27,106.0,60,AV LIBERTADOR,R01,ERROR,43.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/321ffb38656f7311_patente.jpg,[BHRP:770|,0.8235
3458,831MDB,1932-01-01,20:27,158.0,80,AV SIEMPRE VIVA,,APELADA,74.0,,835MDBHOAT,0.625
3460,VTIIAHV,2020-07-19,11:22,110.0,40,AV LIBERTADOR,R03,ERROR,68.0,,BTIAHV,0.7692
3463,UW3932,2023-02-03,16:00,119.0,80,AV SIEMPRE VIVA,R01,IMPAGA,35.0,,UM96201,0.4615
3464,FVIOUHP,1932-01-01,10:22,146.0,80,RUTA 9,R02,IMPAGA,62.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.8571
3466,9999868,1932-01-01,00:00,118.0,40,AV SIEMPRE VIVA,R01,APELADA,76.0,,2999961,0.7143
3468,409,2022-08-15,11:22,133.0,60,RUTA 9,R01,IMPAGA,70.0,,"201526,409",0.4615
3471,HF58HXP,2021-06-21,16:01,91.0,40,AV SIEMPRE VIVA,R02,IMPAGA,49.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571
3474,HF3461,1932-01-01,20:28,99.0,80,RUTA 9,R01,IMPAGA,15.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
3478,HF3461,2020-06-14,20:28,50.0,40,AV SIEMPRE VIVA,R03,IMPAGA,8.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
3481,DK414N,2021-04-27,00:00,132.0,80,AV SIEMPRE VIVA,R03,ERROR,48.0,,414'N01.8,0.5333
3485,5777770,1932-01-01,16:02,76.0,40,AV LIBERTADOR,R02,APELADA,34.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,57777.70,0.9333
3487,GCP332,2023-03-03,11:23,128.0,60,AV LIBERTADOR,R02,IMPAGA,65.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d648b2ae1abc09f3_patente.jpg,G0GCP332,0.8571
3488,VY90540,2022-06-23,00:00,91.0,80,AV SIEMPRE VIVA,R01,PAGADA,7.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,1.0
3489,3646HBH,2022-04-24,11:23,82.0,40,AV LIBERTADOR,R03,APELADA,40.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
3492,T0YDR,2021-05-06,00:00,152.0,80,RUTA 9,R03,PAGADA,68.0,,QVOIOITBYDROON,0.4211
3498,8B90638,2022-03-19,16:03,119.0,40,AV SIEMPRE VIVA,R02,ERROR,77.0,,0634,0.5455
3500,WEFLYN,2020-09-28,11:23,130.0,60,AV LIBERTADOR,R01,ERROR,67.0,,ALIE'CALILOMAWEFLYNI,0.4615
3501,41RSTZ,2020-07-05,20:29,107.0,80,AV SIEMPRE VIVA,R01,APELADA,23.0,,41-RS-TZAETE,0.6667
3503,AI7OVF,1932-01-01,00:00,90.0,40,AV LIBERTADOR,R01,IMPAGA,48.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/747b0f12f54703ee_patente.jpg,AI70VF,0.8333
3506,TL03GOG,2021-10-14,00:00,109.0,40,RUTA 9,R03,APELADA,67.0,,7L03GOG771796O/J505841,0.4138
3513,WU341A,2023-03-03,11:24,87.0,60,AV SIEMPRE VIVA,,APELADA,24.0,,HF3461,0.5
3514,0695DVH,2021-01-10,20:29,107.0,40,AV LIBERTADOR,R01,IMPAGA,65.0,,0634,0.3636
3515,WEFLYN,2021-10-19,11:24,82.0,60,RUTA 9,,IMPAGA,19.0,,ALIE'CALILOMAWEFLYNI,0.4615
3518,MPX9357,2021-01-24,10:24,103.0,60,AV LIBERTADOR,R02,APELADA,40.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
3527,TL03GOG,2023-07-08,00:00,105.0,40,AV LIBERTADOR,,IMPAGA,63.0,,7L03GOG771796O/J505841,0.4138
3531,B81JKY,1932-01-01,10:25,136.0,60,AV LIBERTADOR,R01,PAGADA,73.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/80e02a518ffe4cb2.jpg,RO}B81JKY,0.8
3532,5777770,1932-01-01,10:25,65.0,40,AV SIEMPRE VIVA,R02,APELADA,23.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,57777.70,0.9333
3534,CBMUK,2021-03-26,11:25,104.0,60,RUTA 9,R02,ERROR,41.0,,BM-351,0.3636
3536,T0YDR,2021-10-14,20:29,51.0,40,AV SIEMPRE VIVA,,APELADA,9.0,,QVOIOITBYDROON,0.4211
3537,5777770,1932-01-01,10:26,80.0,40,AV SIEMPRE VIVA,R01,IMPAGA,38.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,57777.70,0.9333
3542,BM351,2023-10-26,16:05,49.0,40,RUTA 9,R02,IMPAGA,7.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9995dfc6e0eae5a1_patente.jpg,BM-351,0.9091
3545,810TCH,2022-01-18,00:00,89.0,60,AV LIBERTADOR,R03,PAGADA,26.0,,81ZF0,0.5455
3549,GLEN1E,2020-04-03,11:25,44.0,40,AV LIBERTADOR,R01,IMPAGA,2.0,,6E1766,0.3333
3555,3646HBH,2020-06-29,16:05,104.0,80,RUTA 9,R03,APELADA,20.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
3558,GE1466,2021-05-24,10:27,103.0,60,AV SIEMPRE VIVA,R01,PAGADA,40.0,,6E1766,0.6667
3559,DK414N,1932-01-01,10:27,64.0,60,RUTA 9,,APELADA,1.0,,414'N01.8,0.5333
3560,MX60NZA,1932-01-01,20:30,110.0,60,AV SIEMPRE VIVA,R01,APELADA,47.0,,UM96201,0.4286
3562,BM351,1932-01-01,11:26,155.0,80,AV SIEMPRE VIVA,R03,PAGADA,71.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9995dfc6e0eae5a1_patente.jpg,BM-351,0.9091
3566,UM96201,2020-03-21,11:26,68.0,60,RUTA 9,R02,APELADA,5.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
3569,BHRP770,1932-01-01,20:30,109.0,60,AV SIEMPRE VIVA,R01,ERROR,46.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/321ffb38656f7311_patente.jpg,[BHRP:770|,0.8235
3571,UW3932,2020-01-11,16:05,88.0,80,AV SIEMPRE VIVA,R02,ERROR,4.0,,UM96201,0.4615
3572,AWS167,2021-08-09,20:31,149.0,80,AV LIBERTADOR,R03,PAGADA,65.0,,AMSW167,0.7692
3573,GE1466,1932-01-01,16:05,56.0,40,AV LIBERTADOR,R01,ERROR,14.0,,6E1766,0.6667
3584,MPX9357,1932-01-01,10:28,87.0,40,RUTA 9,R01,IMPAGA,45.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
3586,MPX9357,2021-01-30,11:27,120.0,40,AV LIBERTADOR,R01,ERROR,78.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
3587,GOOGLE,2021-06-08,20:31,64.0,60,AV LIBERTADOR,,PAGADA,1.0,,ROIB87GLA,0.4
3590,MPX9357,2021-06-19,11:27,99.0,80,AV SIEMPRE VIVA,R03,ERROR,15.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
3591,CD05601,2020-02-09,20:31,122.0,60,RUTA 9,R03,ERROR,59.0,,PCJ5661,0.5714
3596,41RSTZ,2021-06-22,16:07,126.0,60,RUTA 9,R03,ERROR,63.0,,41-RS-TZAETE,0.6667
3599,W326AVE,2020-09-26,16:07,131.0,80,AV SIEMPRE VIVA,R03,ERROR,47.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,1.0
3600,HF58HXP,1932-01-01,16:07,129.0,80,RUTA 9,,APELADA,45.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571
3603,9999868,2020-03-22,00:00,156.0,80,AV LIBERTADOR,,APELADA,72.0,,2999961,0.7143
3604,6EVY261,1932-01-01,20:32,67.0,40,AV LIBERTADOR,R03,ERROR,25.0,,AO{AUIOIMMA6EVY261,0.56
3605,WU341A,1932-01-01,16:08,139.0,80,AV LIBERTADOR,R01,IMPAGA,55.0,,HF3461,0.5
3608,WEFLYN,1932-01-01,16:08,147.0,80,AV SIEMPRE VIVA,,ERROR,63.0,,ALIE'CALILOMAWEFLYNI,0.4615
3610,GE1466,2022-03-20,20:32,61.0,40,AV LIBERTADOR,R01,PAGADA,19.0,,6E1766,0.6667
3614,BP717,2022-02-17,10:29,106.0,40,AV SIEMPRE VIVA,R01,PAGADA,64.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e1120bfe48f85c1b_patente.jpg,BP*717,0.9091
3615,81ZFJD,2021-02-28,10:29,85.0,60,AV LIBERTADOR,,ERROR,22.0,,81ZF0,0.7273
3616,T0YDR,2022-06-15,20:32,91.0,80,AV SIEMPRE VIVA,R03,ERROR,7.0,,QVOIOITBYDROON,0.4211
3617,NTHGLFT,2022-08-13,16:08,103.0,80,AV SIEMPRE VIVA,R03,APELADA,19.0,,OCTUAOUNTHGLFTI,0.6364
3620,8B90638,1932-01-01,00:00,55.0,40,RUTA 9,R02,IMPAGA,13.0,,0634,0.5455
3629,UM96201,2020-07-03,11:28,92.0,80,AV SIEMPRE VIVA,R02,PAGADA,8.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
3632,DK414N,2023-09-24,10:30,73.0,60,AV SIEMPRE VIVA,,PAGADA,10.0,,414'N01.8,0.5333
3634,WU341A,2022-04-29,00:00,67.0,60,AV LIBERTADOR,R03,ERROR,4.0,,HF3461,0.5
3637,VTIIAHV,2022-07-13,00:00,131.0,80,AV LIBERTADOR,R01,ERROR,47.0,,BTIAHV,0.7692
3642,W326AVE,2021-07-18,16:10,90.0,60,AV LIBERTADOR,,PAGADA,27.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,1.0
3643,CT5B876,2020-09-06,10:30,122.0,60,RUTA 9,R02,APELADA,59.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,0.8571
3647,990XYK,2020-03-05,20:34,112.0,60,AV LIBERTADOR,R03,IMPAGA,49.0,,UTTTULBURH(UNL990+XWK,0.3704
3648,WEFLYN,2020-10-04,20:34,45.0,40,AV LIBERTADOR,R03,IMPAGA,3.0,,ALIE'CALILOMAWEFLYNI,0.4615
3649,MX60NZA,1932-01-01,10:30,118.0,60,RUTA 9,R02,IMPAGA,55.0,,UM96201,0.4286
3654,W326AVE,1932-01-01,00:00,73.0,40,AV SIEMPRE VIVA,R01,PAGADA,31.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,1.0
3655,NTHGLFT,2020-03-28,11:28,121.0,60,RUTA 9,,PAGADA,58.0,,OCTUAOUNTHGLFTI,0.6364
3657,BM351,2023-07-16,10:31,67.0,60,AV SIEMPRE VIVA,R01,ERROR,4.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9995dfc6e0eae5a1_patente.jpg,BM-351,0.9091
3658,CD05601,1932-01-01,10:31,146.0,80,AV SIEMPRE VIVA,R01,APELADA,62.0,,PCJ5661,0.5714
3659,6NCE831,2021-02-24,20:34,82.0,40,RUTA 9,R01,APELADA,40.0,,'CELILOV6NCE831,0.6364
3660,HF58HXP,2023-06-14,00:00,58.0,40,RUTA 9,R01,IMPAGA,16.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571
3661,VNK296GP,2022-05-13,10:31,104.0,60,AV LIBERTADOR,R03,ERROR,41.0,,[NK226GP,0.75
3664,UM96201,1932-01-01,11:29,124.0,80,AV LIBERTADOR,,PAGADA,40.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
3666,W326AVE,2020-08-28,16:11,117.0,40,AV SIEMPRE VIVA,R03,APELADA,75.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,1.0
3668,UM96201,2020-09-20,20:34,140.0,60,RUTA 9,,APELADA,77.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
3669,WEFLYN,2021-07-27,16:11,74.0,40,RUTA 9,,IMPAGA,32.0,,ALIE'CALILOMAWEFLYNI,0.4615
3670,OUTSTDN,1932-01-01,20:35,158.0,80,AV LIBERTADOR,R01,ERROR,74.0,,JANVIRGINIAD;<OUTSTDN,0.5
3672,RFH373,2023-01-29,11:29,94.0,60,AV SIEMPRE VIVA,,ERROR,31.0,,HNS79,0.3636
3674,B81JKY,1932-01-01,11:29,153.0,80,RUTA 9,,IMPAGA,69.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/80e02a518ffe4cb2.jpg,RO}B81JKY,0.8
3676,HF3461,2021-10-21,10:31,126.0,80,AV SIEMPRE VIVA,,APELADA,42.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
3677,CD05601,1932-01-01,10:32,84.0,60,AV LIBERTADOR,R03,APELADA,21.0,,PCJ5661,0.5714
3679,HK06YMX,2023-10-25,16:12,108.0,40,AV LIBERTADOR,R02,PAGADA,66.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571
3683,HK06YMX,2020-09-08,10:32,65.0,60,AV LIBERTADOR,R01,PAGADA,2.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571
3685,GN64OTP,2020-10-27,10:32,94.0,80,AV LIBERTADOR,R01,PAGADA,10.0,,OTPGN64,0.5714
3694,WU08YWC,2023-05-20,00:00,91.0,40,AV SIEMPRE VIVA,R01,APELADA,49.0,,0978CZY,0.4286
3695,DI2LOT,2023-01-25,16:13,106.0,40,AV LIBERTADOR,R03,PAGADA,64.0,,(SN12LO,0.4615
3700,409,2020-01-08,11:30,136.0,60,RUTA 9,R01,ERROR,73.0,,"201526,409",0.4615
3703,HK06YMX,1932-01-01,11:30,156.0,80,AV LIBERTADOR,R02,APELADA,72.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571
3707,XIIUME,1932-01-01,20:36,140.0,60,AV LIBERTADOR,R01,IMPAGA,77.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b_patente.jpg,XIIUME,1.0
3710,9999868,1932-01-01,16:14,76.0,40,AV SIEMPRE VIVA,,IMPAGA,34.0,,2999961,0.7143
3713,M20CPR,1932-01-01,10:33,124.0,80,AV SIEMPRE VIVA,R03,PAGADA,40.0,,[Q2OCPR,0.6154
3717,NHZ1002,2024-01-01,10:33,95.0,60,RUTA 9,R01,IMPAGA,32.0,,(SN12LO,0.4286
3719,BM351,2023-12-24,11:30,92.0,80,AV LIBERTADOR,R03,APELADA,8.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9995dfc6e0eae5a1_patente.jpg,BM-351,0.9091
3723,WU341A,2022-08-04,20:36,153.0,80,AV SIEMPRE VIVA,,APELADA,69.0,,HF3461,0.5
3724,W326AVE,2024-01-23,20:37,118.0,80,AV LIBERTADOR,R01,APELADA,34.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,1.0
3728,3646HBH,1932-01-01,10:33,138.0,60,AV LIBERTADOR,R01,APELADA,75.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
3730,J1S1,2023-04-26,20:37,126.0,80,RUTA 9,R01,PAGADA,42.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
3734,UM96201,2024-02-07,20:37,95.0,80,RUTA 9,R01,APELADA,11.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
3743,INTIGR8,1932-01-01,16:15,131.0,80,AV SIEMPRE VIVA,,APELADA,47.0,,CALFOIAINTIGR8,0.6667
3744,GCP332,2024-02-04,10:34,83.0,60,RUTA 9,,ERROR,20.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d648b2ae1abc09f3_patente.jpg,G0GCP332,0.8571
3745,VNK296GP,2021-10-29,10:34,79.0,40,RUTA 9,,IMPAGA,37.0,,[NK226GP,0.75
3746,GCP332,2020-07-17,20:38,110.0,80,AV LIBERTADOR,R03,APELADA,26.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d648b2ae1abc09f3_patente.jpg,G0GCP332,0.8571
3747,NTHGLFT,2023-12-07,11:31,57.0,40,RUTA 9,,APELADA,15.0,,OCTUAOUNTHGLFTI,0.6364
3748,J1S1,1932-01-01,00:00,80.0,60,AV LIBERTADOR,R01,IMPAGA,17.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
3752,J1S1,2020-11-12,16:15,47.0,40,RUTA 9,R03,ERROR,5.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
3755,HAMSTUR,1932-01-01,00:00,106.0,40,AV LIBERTADOR,,ERROR,64.0,,JAYYOOMN[HAMSTUR,0.6087
3756,CBMUK,2022-08-01,20:39,132.0,80,RUTA 9,R02,APELADA,48.0,,BM-351,0.3636
3757,GCP332,2023-03-09,11:32,88.0,40,RUTA 9,,ERROR,46.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d648b2ae1abc09f3_patente.jpg,G0GCP332,0.8571
3758,VNK296GP,1932-01-01,10:34,49.0,40,RUTA 9,R03,PAGADA,7.0,,[NK226GP,0.75
3764,DI2LOT,1932-01-01,00:00,80.0,40,RUTA 9,,APELADA,38.0,,(SN12LO,0.4615
3765,81ZFJD,1932-01-01,16:15,129.0,60,AV LIBERTADOR,R02,ERROR,66.0,,81ZF0,0.7273
3767,BM351,2023-03-10,10:35,120.0,60,AV LIBERTADOR,R03,PAGADA,57.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9995dfc6e0eae5a1_patente.jpg,BM-351,0.9091
3768,VNK296GP,2020-07-27,00:00,137.0,80,RUTA 9,R03,APELADA,53.0,,[NK226GP,0.75
3770,TL03GOG,1932-01-01,20:40,88.0,80,AV LIBERTADOR,R01,APELADA,4.0,,7L03GOG771796O/J505841,0.4138
3773,HF3461,1932-01-01,20:40,76.0,40,AV LIBERTADOR,,IMPAGA,34.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
3776,VNK296GP,1932-01-01,20:40,85.0,80,AV LIBERTADOR,R03,IMPAGA,1.0,,[NK226GP,0.75
3780,HAMSTUR,2021-05-04,20:41,87.0,80,AV SIEMPRE VIVA,,ERROR,3.0,,JAYYOOMN[HAMSTUR,0.6087
3782,WU08YWC,2022-03-29,20:41,128.0,80,AV SIEMPRE VIVA,R01,PAGADA,44.0,,0978CZY,0.4286
3783,BB8986,1932-01-01,16:16,64.0,60,AV SIEMPRE VIVA,R01,PAGADA,1.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7cbc7ee444622a66_patente.jpg,BB8986,1.0
3785,GOOGLE,2021-07-24,16:16,55.0,40,AV LIBERTADOR,R02,APELADA,13.0,,ROIB87GLA,0.4
3788,HF3461,2021-07-16,16:16,98.0,80,RUTA 9,R02,ERROR,14.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
3789,NHZ1002,1932-01-01,11:32,43.0,40,AV LIBERTADOR,R02,PAGADA,1.0,,(SN12LO,0.4286
3792,M431ZW,2023-05-10,20:41,143.0,80,RUTA 9,R01,APELADA,59.0,,M431ZM],0.7692
3795,DK414N,1932-01-01,20:42,90.0,80,AV LIBERTADOR,R01,PAGADA,6.0,,414'N01.8,0.5333
3796,CD05601,2022-10-25,16:16,116.0,40,RUTA 9,R03,ERROR,74.0,,PCJ5661,0.5714
3798,HF3461,2023-12-10,11:32,79.0,40,AV SIEMPRE VIVA,R02,PAGADA,37.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
3799,NHZ1002,2022-10-30,11:33,97.0,40,AV SIEMPRE VIVA,R02,ERROR,55.0,,(SN12LO,0.4286
3807,691XC80,1932-01-01,16:17,128.0,80,AV LIBERTADOR,R01,PAGADA,44.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
3808,M431ZW,2022-09-16,10:36,76.0,40,AV LIBERTADOR,R03,APELADA,34.0,,M431ZM],0.7692
3809,UW3932,2020-06-10,11:33,121.0,60,AV SIEMPRE VIVA,R02,IMPAGA,58.0,,UM96201,0.4615
3810,UW3932,2024-02-05,20:42,132.0,60,AV SIEMPRE VIVA,R02,ERROR,69.0,,UM96201,0.4615
3817,XIIUME,2021-08-27,11:34,129.0,80,AV LIBERTADOR,,APELADA,45.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b_patente.jpg,XIIUME,1.0
3822,BM351,1932-01-01,00:00,81.0,60,AV LIBERTADOR,R02,ERROR,18.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9995dfc6e0eae5a1_patente.jpg,BM-351,0.9091
3824,WU08YWC,2022-09-04,16:18,100.0,40,AV LIBERTADOR,R01,APELADA,58.0,,0978CZY,0.4286
3825,990XYK,1932-01-01,20:43,141.0,80,AV SIEMPRE VIVA,R01,IMPAGA,57.0,,UTTTULBURH(UNL990+XWK,0.3704
3827,M431ZW,2023-03-10,16:18,58.0,40,RUTA 9,R03,IMPAGA,16.0,,M431ZM],0.7692
3829,2999961,2020-08-01,00:00,109.0,80,AV SIEMPRE VIVA,R02,IMPAGA,25.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5ff91ccfc6f15d04_patente.jpg,2999961,1.0
3831,T0YDR,1932-01-01,10:37,109.0,40,AV LIBERTADOR,R01,PAGADA,67.0,,QVOIOITBYDROON,0.4211
3833,HF3461,2023-03-03,16:18,97.0,40,AV SIEMPRE VIVA,,PAGADA,55.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
3837,409,1932-01-01,20:43,94.0,80,RUTA 9,,IMPAGA,10.0,,"201526,409",0.4615
3838,6EVY261,2021-12-01,20:43,98.0,60,AV SIEMPRE VIVA,R03,APELADA,35.0,,AO{AUIOIMMA6EVY261,0.56
3840,GOOGLE,2023-05-21,16:19,94.0,80,AV LIBERTADOR,R02,ERROR,10.0,,ROIB87GLA,0.4
3844,691XC80,2023-11-12,11:35,111.0,40,AV SIEMPRE VIVA,R02,APELADA,69.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
3846,BP717,2022-07-17,16:19,94.0,40,AV LIBERTADOR,,ERROR,52.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e1120bfe48f85c1b_patente.jpg,BP*717,0.9091
3847,AWS167,1932-01-01,16:19,155.0,80,AV LIBERTADOR,,IMPAGA,71.0,,AMSW167,0.7692
3851,XIIUME,2020-08-28,16:19,121.0,80,AV LIBERTADOR,,APELADA,37.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b_patente.jpg,XIIUME,1.0
3853,BP717,2021-07-26,11:35,105.0,80,AV LIBERTADOR,R02,PAGADA,21.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e1120bfe48f85c1b_patente.jpg,BP*717,0.9091
3854,GOOGLE,2022-08-09,16:20,53.0,40,AV SIEMPRE VIVA,R01,ERROR,11.0,,ROIB87GLA,0.4
3855,990XYK,1932-01-01,10:37,131.0,80,AV SIEMPRE VIVA,R03,PAGADA,47.0,,UTTTULBURH(UNL990+XWK,0.3704
3857,6EVY261,2020-12-06,00:00,146.0,80,AV SIEMPRE VIVA,,APELADA,62.0,,AO{AUIOIMMA6EVY261,0.56
3860,3646HBH,1932-01-01,11:36,112.0,80,RUTA 9,R01,PAGADA,28.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
3861,81ZFJD,2020-10-07,20:44,150.0,80,AV LIBERTADOR,R01,IMPAGA,66.0,,81ZF0,0.7273
3863,6EVY261,2022-12-31,10:38,71.0,40,AV LIBERTADOR,R02,PAGADA,29.0,,AO{AUIOIMMA6EVY261,0.56
3864,WU08YWC,2021-05-07,20:44,112.0,60,RUTA 9,R01,IMPAGA,49.0,,0978CZY,0.4286
3866,WU08YWC,1932-01-01,16:20,94.0,60,AV SIEMPRE VIVA,R03,APELADA,31.0,,0978CZY,0.4286
